bed 131 110 546 529 0.601014 0.375425 bed
paper 625 161 628 166 0.108626 0.641824 BG
paper 597 52 598 52 0.108211 0.391218 BG
paper 615 310 626 330 0.106006 0.704063 BG
paper 576 53 622 73 0.103948 0.424665 BG
box 694 40 697 42 0.177246 0.651082 BG
box 582 51 594 55 0.17375 0.326006 BG
box 596 51 598 53 0.156226 0.391218 BG
box 552 259 658 346 0.151702 0.425450 BG
box 581 42 583 46 0.149701 0.478018 BG
box 389 477 396 481 0.146023 0.190135 BG
box 588 1 636 14 0.143681 0.297837 BG
box 576 53 623 74 0.121298 0.424665 BG
box 619 73 621 74 0.119195 0.480918 BG
box 568 42 581 48 0.11107 0.571962 BG
box 652 76 728 89 0.110902 0.471770 BG
box 593 508 625 529 0.106932 0.178212 BG
box 538 53 593 67 0.103639 0.608566 BG
whiteboard 1 5 173 346 0.103324 0.713602 BG
person 664 161 716 226 0.905408 0.093820 person
person 680 178 717 200 0.542887 0.457096 BG
person 681 194 710 213 0.437517 0.561953 BG
person 657 190 679 214 0.361663 0.627629 BG
person 543 161 712 226 0.322387 0.626300 BG
person 635 193 697 225 0.307664 0.650340 BG
person 712 175 729 201 0.301688 0.689064 BG
person 693 181 698 192 0.26423 0.735770 BG
person 628 167 678 208 0.260227 0.705176 BG
person 663 196 668 200 0.255354 0.720115 BG
person 687 175 699 194 0.254256 0.745743 BG
person 678 177 683 196 0.250762 0.749215 BG
person 678 207 683 211 0.118168 0.855040 BG
garbage_bin 0 340 177 529 0.191848 0.102415 floor
garbage_bin 388 477 396 482 0.12531 0.190135 BG
garbage_bin 699 42 729 68 0.111049 0.233741 BG
garbage_bin 700 92 729 103 0.110689 0.175079 BG
garbage_bin 720 373 729 387 0.100421 0.208644 BG
