bed 18 78 334 414 0.995731 0.002546 bed
paper 95 180 97 181 0.105466 0.877005 BG
paper 96 405 144 426 0.103989 0.296885 BG
paper 3 413 105 426 0.103546 0.226230 BG
paper 385 275 418 286 0.101777 0.806730 BG
towel 509 64 526 112 0.146707 0.664964 BG
towel 518 109 527 114 0.13734 0.617554 BG
box 16 179 120 267 0.941487 0.055006 box
box 95 203 118 222 0.682184 0.311048 BG
box 85 221 112 255 0.630789 0.319985 BG
box 96 193 123 254 0.433698 0.554999 BG
box 62 204 94 225 0.346841 0.644307 BG
box 26 193 118 206 0.236868 0.754693 BG
box 2 192 32 252 0.205192 0.768868 BG
box 75 133 93 148 0.191259 0.454150 BG
box 417 224 421 224 0.17886 0.535735 BG
box 75 205 87 208 0.16642 0.832178 BG
box 111 397 145 412 0.141314 0.484261 BG
box 48 393 64 412 0.138209 0.339997 BG
box 411 207 416 224 0.137995 0.718970 BG
box 423 215 430 223 0.130663 0.587831 BG
box 80 399 93 403 0.128541 0.517605 BG
box 76 399 79 400 0.125278 0.524828 BG
box 56 392 79 401 0.123865 0.487617 BG
box 1 379 106 426 0.115401 0.321722 BG
box 95 404 144 426 0.103759 0.296885 BG
box 553 394 557 415 0.10175 0.675731 BG
box 402 74 444 115 0.100159 0.594570 BG
person 544 260 560 323 0.464349 0.487469 BG
person 559 292 560 294 0.254096 0.742551 BG
person 557 261 560 265 0.212332 0.757678 BG
person 552 305 556 318 0.141638 0.751287 BG
person 533 223 560 426 0.137138 0.480908 BG
night_stand 315 169 426 236 0.653417 0.221125 BG
lamp 355 61 401 148 0.907588 0.050430 lamp
lamp 381 58 417 111 0.60899 0.310089 BG
lamp 387 58 400 83 0.524952 0.367590 BG
lamp 404 71 444 117 0.108929 0.594570 BG
garbage_bin 413 245 481 334 0.817922 0.163488 BG
garbage_bin 457 261 483 335 0.464499 0.520164 BG
garbage_bin 466 267 520 338 0.392611 0.487234 BG
garbage_bin 425 264 434 308 0.344052 0.634213 BG
garbage_bin 416 310 433 316 0.325177 0.565096 BG
garbage_bin 428 314 433 319 0.24222 0.720317 BG
garbage_bin 371 259 445 325 0.155293 0.760895 BG
garbage_bin 44 413 62 419 0.152846 0.320539 BG
garbage_bin 43 394 103 424 0.123131 0.405710 BG
garbage_bin 417 271 428 293 0.113992 0.870261 BG
garbage_bin 46 394 64 412 0.107222 0.339997 BG
garbage_bin 54 392 79 401 0.101866 0.487617 BG
garbage_bin 93 405 144 426 0.100958 0.296885 BG
