bed 114 109 517 477 0.996562 0.003163 bed
paper 724 448 729 454 0.129075 0.524162 BG
paper 411 118 431 142 0.122653 0.399655 BG
paper 716 244 729 265 0.118137 0.602747 BG
paper 633 174 701 181 0.11503 0.717458 BG
paper 684 176 698 182 0.109882 0.662204 BG
paper 471 451 542 498 0.107958 0.572794 BG
paper 122 80 147 100 0.105325 0.666794 BG
paper 28 0 231 140 0.105274 0.259945 BG
box 468 291 575 375 0.293475 0.621763 BG
box 555 386 564 393 0.223524 0.574525 BG
box 22 145 90 206 0.222683 0.474407 BG
box 494 358 563 398 0.202145 0.366374 BG
box 524 80 552 84 0.183251 0.461381 BG
box 585 479 617 502 0.182897 0.484264 BG
box 653 499 699 522 0.176679 0.376397 BG
box 394 185 401 188 0.168445 0.633844 BG
box 515 190 530 198 0.167248 0.752286 BG
box 497 7 575 90 0.162092 0.622141 light
box 544 332 547 335 0.161361 0.797967 BG
box 467 346 713 529 0.145335 0.164863 table
box 395 199 400 200 0.132347 0.765127 BG
box 149 506 152 508 0.132232 0.604433 BG
box 566 507 598 529 0.126415 0.247748 BG
box 525 319 579 395 0.126126 0.719144 BG
box 579 494 596 508 0.122913 0.530797 BG
box 522 379 577 414 0.118982 0.635636 BG
box 503 353 519 364 0.117094 0.392102 BG
box 724 451 725 452 0.113776 0.529627 BG
box 508 189 517 190 0.109876 0.828920 BG
box 628 425 704 504 0.108719 0.500631 BG
box 724 448 729 454 0.100309 0.524162 BG
person 129 195 148 214 0.185137 0.796002 BG
person 118 212 134 227 0.171272 0.827067 BG
person 98 210 150 248 0.14156 0.855036 BG
person 114 202 129 213 0.124926 0.868354 BG
person 93 192 135 228 0.116595 0.880481 BG
person 126 213 130 221 0.11111 0.887355 BG
person 118 185 157 231 0.109069 0.880124 BG
toilet 459 312 722 526 0.131299 0.236106 table&&table
lamp 458 446 536 529 0.114188 0.509121 BG
garbage_bin 663 349 725 391 0.785371 0.193925 BG
garbage_bin 266 245 405 498 0.485569 0.392292 laundry_basket
garbage_bin 711 357 728 415 0.451107 0.425463 BG
garbage_bin 402 325 404 328 0.345198 0.635842 BG
garbage_bin 593 344 724 423 0.314161 0.542268 BG
garbage_bin 389 333 407 387 0.273012 0.721049 BG
garbage_bin 662 365 690 392 0.251745 0.709977 BG
garbage_bin 721 353 729 365 0.250598 0.504422 BG
garbage_bin 360 271 559 386 0.248487 0.667605 BG
garbage_bin 674 349 690 351 0.231527 0.724837 BG
garbage_bin 686 374 693 387 0.209464 0.777378 BG
garbage_bin 21 148 92 187 0.19315 0.482640 BG
garbage_bin 260 316 306 502 0.142793 0.708241 BG
garbage_bin 484 338 709 529 0.135668 0.235956 table
garbage_bin 638 168 717 251 0.1209 0.514257 BG
garbage_bin 635 183 710 209 0.110613 0.747124 BG
