bed 51 91 545 426 0.991228 0.005599 bed
box 221 393 225 399 0.181395 0.320981 BG
box 540 100 549 137 0.17333 0.530145 BG
box 461 411 463 415 0.172705 0.191030 BG
box 158 403 162 410 0.163261 0.364247 BG
box 162 402 172 411 0.157484 0.356563 BG
box 171 402 176 407 0.155111 0.336546 BG
box 172 413 185 426 0.151339 0.178589 BG
box 176 411 180 416 0.146135 0.278344 BG
box 48 16 51 18 0.142185 0.078922 BG
box 167 414 173 420 0.140996 0.272911 BG
box 163 410 171 416 0.140403 0.286100 BG
box 146 413 160 418 0.136427 0.304859 BG
box 160 399 162 402 0.132796 0.368622 BG
box 168 203 172 207 0.124062 0.602795 BG
box 8 90 12 93 0.122364 0.093528 BG
box 33 196 39 198 0.11828 0.121724 BG
box 44 398 55 412 0.118011 0.657827 BG
box 203 35 208 40 0.110009 0.083878 BG
box 1 91 14 95 0.105912 0.087333 BG
box 43 193 50 196 0.102076 0.073357 BG
box 130 388 136 393 0.101171 0.474592 BG
whiteboard 17 191 98 260 0.194325 0.208512 BG
whiteboard 190 33 196 51 0.175856 0.189020 BG
whiteboard 119 19 127 27 0.171042 0.163427 BG
night_stand 105 171 229 264 0.558237 0.429254 night_stand
night_stand 143 202 160 232 0.190416 0.787280 BG
night_stand 125 188 186 239 0.153526 0.845768 BG
night_stand 141 192 178 216 0.114631 0.882496 BG
lamp 112 65 197 184 0.95555 0.041604 lamp
lamp 185 114 188 119 0.288017 0.636924 BG
lamp 140 100 173 176 0.252116 0.746093 BG
lamp 183 101 190 106 0.198111 0.763076 BG
lamp 191 109 206 130 0.195692 0.707976 BG
lamp 192 101 200 109 0.176072 0.687709 BG
lamp 170 97 176 109 0.149037 0.846278 BG
lamp 484 36 487 39 0.148843 0.671925 BG
lamp 196 79 203 96 0.13867 0.621640 BG
lamp 74 176 82 182 0.134387 0.493906 BG
lamp 160 79 198 113 0.133984 0.840387 BG
lamp 321 36 324 40 0.119052 0.661974 BG
lamp 180 103 183 107 0.116641 0.875584 BG
lamp 168 108 180 115 0.116213 0.870990 BG
lamp 98 110 104 111 0.11304 0.801193 BG
lamp 182 89 190 100 0.107249 0.824849 BG
lamp 65 176 69 180 0.106128 0.262147 BG
lamp 70 127 78 131 0.104046 0.124966 BG
lamp 190 33 195 51 0.103088 0.189020 BG
garbage_bin 48 16 51 18 0.105106 0.078922 BG
garbage_bin 280 375 289 385 0.104497 0.309168 BG
garbage_bin 159 399 162 403 0.104032 0.368622 BG
