bed 26 83 470 428 0.973695 0.022492 bed
box 564 2 590 42 0.105014 0.462932 BG
box 153 432 163 435 0.103753 0.425287 BG
box 546 325 572 339 0.103216 0.490150 BG
box 546 321 557 326 0.102853 0.660501 BG
person 49 436 52 440 0.322131 0.162688 BG
person 191 336 198 345 0.27688 0.607699 BG
person 159 327 192 351 0.241814 0.606718 BG
person 245 422 259 440 0.236267 0.542798 BG
person 484 320 496 327 0.216529 0.755963 BG
person 249 407 277 440 0.172495 0.561306 BG
person 485 290 506 352 0.157779 0.755047 BG
person 176 323 185 332 0.127349 0.734194 BG
person 164 340 199 384 0.106587 0.673451 BG
person 497 299 504 347 0.10484 0.843600 BG
bag 433 329 512 422 0.570956 0.187612 BG
bag 472 350 512 403 0.508709 0.192728 BG
bag 462 339 590 421 0.298804 0.245440 BG
bag 438 349 482 393 0.264355 0.465076 BG
bag 136 373 276 440 0.215563 0.598943 BG
bag 401 388 477 440 0.20973 0.494819 bag
bag 449 418 475 440 0.198691 0.338777 BG
bag 449 418 461 429 0.174723 0.626634 BG
bag 314 340 486 438 0.167584 0.277283 BG
bag 328 383 404 440 0.157424 0.509105 BG
bag 85 331 428 439 0.133557 0.275657 BG
bag 332 328 421 391 0.122276 0.239890 BG
bag 494 365 501 382 0.120933 0.701476 BG
bag 439 243 472 294 0.118672 0.755070 BG
bag 430 424 454 440 0.118468 0.621073 BG
bag 164 344 199 383 0.112344 0.673451 BG
bag 586 358 590 368 0.112053 0.576344 BG
bag 247 411 275 440 0.110037 0.561306 BG
bag 413 384 417 388 0.107462 0.708432 BG
bag 319 416 340 440 0.106355 0.759752 BG
bag 136 427 174 440 0.102038 0.351226 BG
garbage_bin 409 356 416 365 0.102682 0.697382 BG
