bed 13 84 438 529 0.999838 0.000159 bed
box 693 113 695 115 0.229687 0.334095 BG
box 680 131 693 140 0.205914 0.374865 BG
box 679 167 689 170 0.199582 0.454442 BG
box 699 96 715 109 0.180216 0.363723 BG
box 678 154 693 170 0.1651 0.489778 BG
box 723 175 729 191 0.162423 0.221822 BG
box 721 166 729 174 0.156164 0.279123 BG
box 685 87 729 131 0.154598 0.470753 BG
box 695 110 716 117 0.153709 0.316442 BG
box 688 170 698 175 0.151974 0.636027 BG
box 726 189 729 206 0.141589 0.254565 BG
box 719 192 729 206 0.141134 0.199033 BG
box 680 163 683 165 0.139573 0.486558 BG
box 720 161 729 164 0.13405 0.331862 BG
box 725 120 729 132 0.132614 0.172604 BG
box 725 147 729 161 0.131358 0.240751 BG
box 719 134 729 145 0.124245 0.224795 BG
box 682 144 693 151 0.122826 0.566050 BG
box 681 108 729 162 0.119468 0.476956 BG
box 677 138 689 143 0.119209 0.575801 BG
box 349 500 359 515 0.118307 0.522460 BG
box 686 81 703 96 0.116738 0.719960 BG
box 713 116 729 132 0.112467 0.250733 BG
box 705 160 729 205 0.107158 0.419325 BG
box 676 161 679 164 0.106792 0.557095 BG
box 705 162 729 174 0.102869 0.622503 BG
whiteboard 404 3 713 94 0.749963 0.172618 BG
night_stand 430 98 664 384 0.302554 0.402133 dresser
lamp 55 79 119 135 0.837724 0.137037 BG
lamp 61 46 168 193 0.730076 0.262071 BG
lamp 90 130 98 139 0.402745 0.596465 BG
garbage_bin 347 325 635 529 0.272027 0.543142 floor
garbage_bin 287 390 365 523 0.185666 0.711442 BG
garbage_bin 346 466 368 514 0.179939 0.665273 BG
garbage_bin 349 485 364 501 0.166549 0.599492 BG
garbage_bin 344 344 411 511 0.16566 0.753840 BG
garbage_bin 347 500 359 514 0.149702 0.522460 BG
garbage_bin 712 116 729 133 0.146257 0.250733 BG
garbage_bin 361 472 369 479 0.140884 0.676260 BG
garbage_bin 399 243 434 335 0.138136 0.817620 BG
garbage_bin 413 249 436 289 0.133017 0.721856 BG
garbage_bin 722 120 729 140 0.130315 0.171882 BG
garbage_bin 703 87 729 133 0.12288 0.318407 BG
garbage_bin 356 473 361 478 0.121564 0.716849 BG
garbage_bin 357 433 376 471 0.120536 0.653903 BG
garbage_bin 718 134 729 146 0.114711 0.224795 BG
