001172,monitor,345.3,334.9,476.6,501,0.049,0.951,monitor
001303,monitor,235.1,85.8,268.7,146.3,0.048,0.952,monitor
003344,monitor,326.5,91.3,494.4,192.2,0.048,0.952,monitor
001281,monitor,431.9,23.6,498.7,78.1,0.047,0.953,monitor
001816,monitor,131.6,104.1,284.8,299.3,0.047,0.953,monitor
003298,monitor,106.6,1.9,274.6,60.2,0.047,0.953,monitor
000590,monitor,446,106.6,498,173.6,0.046,0.954,monitor
004362,monitor,102.6,16.3,248,174.1,0.046,0.954,monitor
004356,monitor,328.8,57.1,364,125.2,0.045,0.955,monitor
000088,monitor,232.8,89.8,331.2,179.9,0.045,0.955,monitor
001856,monitor,388.2,79.4,603.6,220.4,0.045,0.955,monitor
003899,monitor,82.4,83.5,215.9,266.3,0.045,0.955,monitor
004682,monitor,522,43.5,671.5,179.3,0.045,0.955,monitor
001658,monitor,161.3,3.4,256.9,126.4,0.045,0.955,monitor
003120,monitor,399.7,25.1,466.4,115.4,0.044,0.956,monitor
001170,monitor,7.7,128.2,98.1,220.8,0.044,0.956,monitor
002840,monitor,508.4,5.6,586.2,152.4,0.044,0.956,monitor
003817,monitor,386.9,96.6,458.8,173.2,0.044,0.956,monitor
001296,monitor,419.6,104.2,486.9,178.1,0.044,0.956,monitor
001855,monitor,428,10.7,523.2,180.6,0.043,0.957,monitor
003351,monitor,362.4,49.4,486.7,207.5,0.043,0.957,monitor
001744,monitor,312.3,34.2,398.4,130.8,0.043,0.957,monitor
001056,monitor,655.7,7.5,726.9,142.6,0.043,0.957,monitor
002123,monitor,4.8,108,72.1,214.1,0.042,0.958,monitor
002367,monitor,4.5,182.1,63.9,261.8,0.042,0.958,monitor
003122,monitor,111.9,102.9,190.8,233,0.041,0.959,monitor
001058,monitor,104.3,7,223.7,129.7,0.041,0.959,monitor
000318,monitor,70,98.3,175,189.2,0.04,0.96,monitor
004807,monitor,98,10.3,263.7,173.9,0.04,0.96,monitor
002837,monitor,512.8,175,568.3,279.5,0.039,0.961,monitor
000634,monitor,4.2,240.1,63.2,327.1,0.039,0.961,monitor
002311,monitor,86.2,108.3,211.6,251,0.038,0.962,monitor
000525,monitor,400,89.6,552.4,199.1,0.038,0.962,monitor
004681,monitor,228.5,56.6,300.5,153.2,0.038,0.962,monitor
001537,monitor,388.3,6.9,469.3,154.7,0.037,0.963,monitor
001736,monitor,238.4,49.3,406.7,179.8,0.037,0.963,monitor
002847,monitor,506.4,71.9,583.8,215.7,0.037,0.963,monitor
003116,monitor,209.8,81.4,281.7,149.5,0.037,0.963,monitor
000070,monitor,132.2,219.8,318.9,413.4,0.037,0.963,monitor
003880,monitor,242.7,105,351.4,220.3,0.037,0.963,monitor
004357,monitor,3.7,106.3,48.6,302.5,0.037,0.963,monitor
004632,monitor,177.3,29.2,252,100.6,0.037,0.963,monitor
000508,monitor,309.4,33.7,435.8,255.8,0.037,0.963,monitor
001714,monitor,465.8,94.2,618,213.3,0.037,0.963,monitor
004746,monitor,158.7,72.6,263.9,221.4,0.036,0.964,monitor
001551,monitor,608.7,4.3,723.1,98.9,0.036,0.964,monitor
001656,monitor,688,6,727.7,108.3,0.036,0.964,monitor
002587,monitor,65.3,67.2,221.1,208.1,0.036,0.964,monitor
000550,monitor,499.2,75.9,586,173.6,0.036,0.964,monitor
001633,monitor,357.8,207.5,411.8,263.4,0.036,0.964,monitor
002986,monitor,386.3,180.4,499.3,319.4,0.036,0.964,monitor
003292,monitor,403.3,3.7,551.4,63.2,0.036,0.964,monitor
002847,monitor,378.2,74.6,505.9,189.1,0.035,0.965,monitor
003135,monitor,225,31.1,291.2,87.3,0.035,0.965,monitor
003063,monitor,348.3,100.8,415.5,202.7,0.035,0.965,monitor
004764,monitor,154.3,4.6,215.1,73.2,0.035,0.965,monitor
000049,monitor,314.8,102.8,466.8,248.8,0.034,0.966,monitor
002633,monitor,106,4.1,325.6,100.6,0.034,0.966,monitor
000352,monitor,195,70.7,276.4,161.1,0.033,0.967,monitor
001652,monitor,377.8,56.7,504.9,179.7,0.033,0.967,monitor
003299,monitor,239.5,6,340,103.7,0.033,0.967,monitor
002118,monitor,110.5,75.5,217.8,218.5,0.033,0.967,monitor
003138,monitor,269,62,323.7,123.9,0.033,0.967,monitor
004628,monitor,526.1,119.1,676.7,330,0.033,0.967,monitor
003140,monitor,275.5,37,355.1,103.2,0.033,0.967,monitor
001609,monitor,223,86.4,457.5,186.1,0.033,0.967,monitor
000362,monitor,112.1,116.7,247,246.8,0.032,0.968,monitor
000642,monitor,119.8,79.8,162.9,119.6,0.032,0.968,monitor
001659,monitor,5.9,9.4,79.2,140,0.032,0.968,monitor
000526,monitor,478.7,48.8,526.9,130.9,0.032,0.968,monitor
003741,monitor,350,18.6,505,263,0.032,0.968,monitor
000529,monitor,75.7,105.9,207,247,0.032,0.968,monitor
002109,monitor,133.6,102.4,180.4,162.1,0.032,0.968,monitor
002200,monitor,285.6,88.2,349.9,153.6,0.032,0.968,monitor
002841,monitor,491.5,179,588.9,386.7,0.032,0.968,monitor
003063,monitor,358.3,86.6,522.2,239.2,0.032,0.968,monitor
004675,monitor,530.6,59.7,591.3,131.6,0.032,0.968,monitor
003110,monitor,137.5,49.3,264.6,157.8,0.031,0.969,monitor
000072,monitor,17.3,169.7,175.5,312.7,0.03,0.97,monitor
001850,monitor,531.7,132.1,557.9,230.8,0.03,0.97,monitor
003148,monitor,413.3,178.9,458.8,241.7,0.029,0.971,monitor
003841,monitor,530.3,56.6,588.9,161.9,0.029,0.971,monitor
004740,monitor,89.1,4.8,154.7,74.8,0.029,0.971,monitor
004983,monitor,633.7,15.1,679.1,166.8,0.029,0.971,monitor
000343,monitor,155.4,73.3,231.3,156,0.029,0.971,monitor
001317,monitor,323.1,65.5,480.8,178.4,0.029,0.971,monitor
002997,monitor,145.3,83.9,249.8,217.9,0.029,0.971,monitor
003432,monitor,5,196.8,38.9,292.6,0.029,0.971,monitor
004332,monitor,415.9,73.3,577.3,219.9,0.029,0.971,monitor
000330,monitor,185.9,127.6,281.1,217.6,0.029,0.971,monitor
001857,monitor,212.3,56.5,311,153.2,0.029,0.971,monitor
003136,monitor,365.3,73.3,435.8,141.4,0.028,0.972,monitor
001676,monitor,351.1,4.5,474.7,94.6,0.028,0.972,monitor
002476,monitor,178.6,64.6,218,106.5,0.028,0.972,monitor
000530,monitor,238.2,89.7,426.5,232.9,0.028,0.972,monitor
001668,monitor,223.8,98.5,344.4,164.1,0.028,0.972,monitor
000365,monitor,319.3,56.7,420,168.1,0.027,0.973,monitor
000591,monitor,96.7,96.9,218.3,257.3,0.027,0.973,monitor
001171,monitor,187.5,66.6,242.8,171.8,0.027,0.973,monitor
003067,monitor,172.5,29.7,278.8,188.9,0.027,0.973,monitor
004633,monitor,441,4,506.4,101.4,0.027,0.973,monitor
004694,monitor,8.8,50.3,108,191.6,0.027,0.973,monitor
001857,monitor,11.9,65.3,159.6,161.8,0.027,0.973,monitor
002526,monitor,31.2,7.6,260.9,202.3,0.027,0.973,monitor
003089,monitor,262.2,205.3,382.6,290.3,0.027,0.973,monitor
001739,monitor,383,84,424.3,155.4,0.026,0.974,monitor
003129,monitor,297.7,239.4,363.2,305.1,0.026,0.974,monitor
000082,monitor,5.5,107.1,80.9,225.7,0.026,0.974,monitor
002120,monitor,503.7,103.1,558,168.4,0.026,0.974,monitor
003896,monitor,313.9,212.8,387.6,286.4,0.026,0.974,monitor
004362,monitor,245.6,12.4,332.4,109.2,0.026,0.974,monitor
004680,monitor,475.4,76.4,611.8,200.3,0.026,0.974,monitor
003841,monitor,366,62.3,536,189.5,0.025,0.975,monitor
004674,monitor,353.3,87.7,428.5,176.5,0.025,0.975,monitor
001718,monitor,306.6,75.1,414,153.6,0.025,0.975,monitor
001740,monitor,414.7,73.9,485.2,170.1,0.025,0.975,monitor
003876,monitor,404.9,194.7,527.2,293.6,0.025,0.975,monitor
004699,monitor,348.4,3,388.9,55.7,0.025,0.975,monitor
003124,monitor,169.3,126,227.7,195.5,0.025,0.975,monitor
004230,monitor,7.7,10.8,147.2,250.7,0.025,0.975,monitor
003601,monitor,221.2,155.1,449.7,325.9,0.025,0.975,monitor
003739,monitor,205.7,80.4,285.4,143.9,0.024,0.976,monitor
003813,monitor,299.6,163.1,426.2,244.3,0.024,0.976,monitor
003889,monitor,268.1,31,327.8,110.2,0.024,0.976,monitor
003991,monitor,16.4,5,83.6,126.3,0.024,0.976,monitor
002521,monitor,9.7,10.5,155.7,232.2,0.024,0.976,monitor
000377,monitor,313.8,128.4,491.9,221.6,0.023,0.977,monitor
002632,monitor,260.6,17.5,384.5,76.1,0.023,0.977,monitor
003139,monitor,330.5,102.5,375.3,140.7,0.023,0.977,monitor
003430,monitor,508.2,161.2,586,248.5,0.023,0.977,monitor
004632,monitor,315.1,40.1,402.2,126.6,0.023,0.977,monitor
004706,monitor,182.3,21.3,254.5,98.9,0.023,0.977,monitor
003753,monitor,329.1,138,401.6,227.5,0.023,0.977,monitor
003904,monitor,18.7,15.1,266.4,242.6,0.023,0.977,monitor
000237,monitor,220.4,96.3,313.9,198.1,0.022,0.978,monitor
000365,monitor,427.1,54.5,507.8,154.5,0.022,0.978,monitor
003138,monitor,320.9,61.6,376.4,121.7,0.022,0.978,monitor
004681,monitor,8.1,67.1,90.6,204.8,0.022,0.978,monitor
004710,monitor,220.5,50.8,288.8,162.7,0.022,0.978,monitor
004713,monitor,219.6,73.2,338.9,207.4,0.022,0.978,monitor
001651,monitor,358.4,35.6,480.6,146.1,0.021,0.979,monitor
002662,monitor,14,81.8,211.8,358.4,0.021,0.979,monitor
002522,monitor,184.2,70.8,322.6,199.3,0.021,0.979,monitor
004640,monitor,241.9,196.5,321.8,319.1,0.021,0.979,monitor
001056,monitor,240.9,10,377.1,168.3,0.021,0.979,monitor
003137,monitor,494.5,167.1,583,227.2,0.021,0.979,monitor
004713,monitor,549.9,56.5,611.4,151.4,0.021,0.979,monitor
000342,monitor,277.9,109,350.2,195.6,0.02,0.98,monitor
001554,monitor,128.7,5.2,255.1,129.7,0.02,0.98,monitor
003424,monitor,234,140.5,362.8,257.7,0.02,0.98,monitor
000508,monitor,626,42.3,725,268.1,0.02,0.98,monitor
003283,monitor,514.6,130.2,589.3,220.6,0.02,0.98,monitor
003496,monitor,168,216,229.3,294.6,0.02,0.98,monitor
003296,monitor,12,95.4,148.7,292.6,0.02,0.98,monitor
003743,monitor,105.2,185.9,401.1,334.6,0.02,0.98,monitor
002589,monitor,112,161.6,243.4,252.1,0.019,0.981,monitor
003898,monitor,215.5,53.7,290.8,122.1,0.019,0.981,monitor
004983,monitor,449.5,10.1,560.6,152.1,0.019,0.981,monitor
003877,monitor,409.6,168,518.8,263.8,0.019,0.981,monitor
000528,monitor,386.4,165.2,529.4,320,0.019,0.981,monitor
001651,monitor,5.2,5.2,100,121.5,0.018,0.982,monitor
003455,monitor,3.7,247.5,100,357.7,0.018,0.982,monitor
001285,monitor,353.6,115.4,381.5,168.4,0.018,0.982,monitor
003132,monitor,194.9,43.9,264.4,108.5,0.018,0.982,monitor
001714,monitor,618.7,110.9,725,249.4,0.018,0.982,monitor
004336,monitor,240.4,51.5,346.9,143.6,0.018,0.982,monitor
003343,monitor,369.1,293.2,517.7,431.1,0.017,0.983,monitor
003352,monitor,182.1,3.9,214.1,68,0.017,0.983,monitor
003744,monitor,213.9,12.3,535.8,174.7,0.017,0.983,monitor
000088,monitor,336.6,96.6,424.1,191.8,0.017,0.983,monitor
002846,monitor,193.2,75.1,314.4,187.3,0.017,0.983,monitor
003344,monitor,10.1,161,191.4,374.1,0.017,0.983,monitor
004634,monitor,535.5,96.7,676.2,223.7,0.017,0.983,monitor
000319,monitor,72.9,90.4,248.2,251.2,0.017,0.983,monitor
001283,monitor,3.5,154.1,63.1,187,0.017,0.983,monitor
003140,monitor,3,117.8,36.2,193.4,0.017,0.983,monitor
004715,monitor,326.7,17,413.7,109.4,0.017,0.983,monitor
002843,monitor,3.5,317.6,61.3,441,0.017,0.983,monitor
002994,monitor,337.2,104.9,516.7,261.5,0.016,0.984,monitor
003146,monitor,156.9,189.9,349.3,333.8,0.016,0.984,monitor
003422,monitor,18,93.4,86.8,153.3,0.016,0.984,monitor
003741,monitor,227.4,134.1,337.9,284,0.016,0.984,monitor
004706,monitor,342.4,12.7,426.2,110.3,0.016,0.984,monitor
000375,monitor,127.5,50.1,233.3,183.1,0.016,0.984,monitor
002988,monitor,438.5,155,583.4,295.9,0.016,0.984,monitor
001537,monitor,6.6,45.5,182.5,205.3,0.015,0.985,monitor
001299,monitor,339.3,172.6,390,223.1,0.015,0.985,monitor
001671,monitor,164.5,24.3,329.7,148.1,0.015,0.985,monitor
003268,monitor,10.6,7.8,313,132,0.015,0.985,monitor
003767,monitor,170.3,132,239.1,203.5,0.015,0.985,monitor
004632,monitor,214.4,157.8,450.6,405.8,0.015,0.985,monitor
003886,monitor,448.1,226.8,582.8,394.9,0.015,0.985,monitor
002534,monitor,83.1,15.9,328.9,230.9,0.015,0.985,monitor
001849,monitor,276.9,154.2,350.7,222.6,0.014,0.986,monitor
000338,monitor,462.6,177.9,603.7,319.9,0.014,0.986,monitor
003751,monitor,423.1,42.1,580.7,227.5,0.014,0.986,monitor
000549,monitor,587.5,31.7,721.8,184.4,0.014,0.986,monitor
000589,monitor,361.3,83.4,411.2,158.6,0.014,0.986,monitor
000671,monitor,23.6,145.2,123.1,258.5,0.014,0.986,monitor
002995,monitor,9.3,108.4,127.3,284.2,0.014,0.986,monitor
003286,monitor,71.4,9.5,334.1,154.3,0.014,0.986,monitor
002543,monitor,364.9,5.6,551.8,113.1,0.014,0.986,monitor
000590,monitor,317.7,102.2,362.8,155.8,0.013,0.987,monitor
003148,monitor,79.6,218.2,149.7,297.6,0.013,0.987,monitor
003891,monitor,351.8,202.1,511.2,307.4,0.013,0.987,monitor
000518,monitor,572.2,111.4,604.9,173.5,0.013,0.987,monitor
001608,monitor,111.7,43.7,208.1,114.6,0.013,0.987,monitor
000589,monitor,231.3,88,281.4,153.9,0.013,0.987,monitor
001645,monitor,269.5,82.4,327.3,184.3,0.013,0.987,monitor
003122,monitor,395.6,46.4,454.3,113.7,0.012,0.988,monitor
003765,monitor,8.9,302,144.4,395,0.012,0.988,monitor
000356,monitor,325.7,79.7,413.2,208.6,0.012,0.988,monitor
000475,monitor,541.6,124.9,720.9,253.6,0.012,0.988,monitor
001655,monitor,329.7,7.9,455.3,100.1,0.012,0.988,monitor
000318,monitor,508,103.2,554.9,153.5,0.011,0.989,monitor
003508,monitor,427.8,6.9,582.3,116.6,0.011,0.989,monitor
001740,monitor,243.4,96.5,352.3,266.5,0.011,0.989,monitor
004706,monitor,575.7,5,674.8,68.3,0.011,0.989,monitor
004715,monitor,576.1,6.5,675.3,95.5,0.011,0.989,monitor
001054,monitor,133.7,4.1,333.3,77,0.01,0.99,monitor
003131,monitor,370.7,181.7,444.4,245.2,0.01,0.99,monitor
003716,monitor,11.6,77.5,251.6,298.4,0.01,0.99,monitor
003766,monitor,428,167.4,512.7,241.1,0.01,0.99,monitor
001063,monitor,201.1,10.6,396.3,140.6,0.01,0.99,monitor
002420,monitor,107.1,153.7,145.3,217.3,0.01,0.99,monitor
003273,monitor,121.2,89,189.9,232.8,0.01,0.99,monitor
003826,monitor,460.1,8.6,585.9,169.8,0.01,0.99,monitor
001108,monitor,146.3,1,256.4,64.7,0.01,0.99,monitor
001324,monitor,709.7,2.5,729.2,50.8,0.01,0.99,monitor
004694,monitor,619.5,17.1,678,89.8,0.01,0.99,monitor
004713,monitor,404.6,69.8,485,168,0.01,0.99,monitor
000237,monitor,435.9,8.5,583.6,195.7,0.009,0.991,monitor
000792,monitor,603.3,117,644.6,144.8,0.009,0.991,monitor
003002,monitor,162.8,118.9,292.6,255.6,0.009,0.991,monitor
003148,monitor,38.7,231,80.5,333.5,0.009,0.991,monitor
004021,monitor,444.4,48,581.3,134.9,0.009,0.991,monitor
000518,monitor,582.4,113.8,665.3,174.9,0.009,0.991,monitor
001740,monitor,7.1,170.8,127.2,363.4,0.009,0.991,monitor
004682,monitor,25.4,22.2,139.2,111.7,0.009,0.991,monitor
000310,monitor,270.1,59.2,392.6,139.4,0.009,0.991,monitor
003498,monitor,87.4,200.2,146.4,266.1,0.009,0.991,monitor
002530,monitor,6.2,61.7,135.3,279.6,0.009,0.991,monitor
003519,monitor,151.4,1.9,313.1,50.1,0.009,0.991,monitor
004059,monitor,23.3,79.2,181.1,237,0.009,0.991,monitor
001294,monitor,7.4,81.1,104.8,212.4,0.008,0.992,monitor
003758,monitor,320.2,168.2,411,290.2,0.008,0.992,monitor
004603,monitor,155.5,25.6,298.7,121.4,0.008,0.992,monitor
001713,monitor,322.9,91.3,470.7,215.5,0.008,0.992,monitor
002184,monitor,326.6,110.6,363.2,169,0.008,0.992,monitor
001208,monitor,77.6,269.4,277.5,368.1,0.007,0.993,monitor
003891,monitor,516.1,191.1,588.3,295.1,0.007,0.993,monitor
001325,monitor,436.2,1.9,450.4,28.8,0.007,0.993,monitor
003070,monitor,439.9,24.3,580.2,125.2,0.007,0.993,monitor
003769,monitor,235.9,68.2,385.8,154.4,0.007,0.993,monitor
003263,monitor,228.6,90.8,296,201,0.007,0.993,monitor
003990,monitor,2.4,12.3,78.9,423.3,0.007,0.993,monitor
